incident_id,token_count,chunk_count,was_chunked
RCA-01074,162,1,False
RCA-01075,132,1,False
RCA-01076,166,1,False
RCA-01077,128,1,False
RCA-01078,130,1,False
RCA-01079,157,1,False
RCA-01080,133,1,False
RCA-01081,158,1,False
RCA-01082,152,1,False
RCA-01083,134,1,False
RCA-01084,175,1,False
RCA-01085,132,1,False
RCA-01086,153,1,False
RCA-01087,127,1,False
RCA-01088,181,1,False
RCA-01089,161,1,False
RCA-01090,153,1,False
RCA-01091,156,1,False
RCA-01092,126,1,False
RCA-01093,128,1,False
RCA-01094,183,1,False
RCA-01095,160,1,False
RCA-01096,155,1,False
RCA-01097,130,1,False
RCA-01098,132,1,False
RCA-01099,155,1,False
RCA-01100,130,1,False
RCA-01101,155,1,False
RCA-01102,161,1,False
RCA-01103,131,1,False
RCA-01104,163,1,False
RCA-01105,157,1,False
RCA-01106,154,1,False
RCA-01107,128,1,False
RCA-01108,136,1,False
RCA-01109,130,1,False
RCA-01110,127,1,False
RCA-01111,175,1,False
RCA-01112,156,1,False
RCA-01113,169,1,False
RCA-01114,158,1,False
RCA-01115,155,1,False
RCA-01116,126,1,False
RCA-01117,130,1,False
RCA-01118,174,1,False
RCA-01119,158,1,False
RCA-01120,156,1,False
RCA-01121,159,1,False
RCA-01122,157,1,False
RCA-01123,148,1,False
RCA-01124,168,1,False
RCA-01125,132,1,False
RCA-01126,159,1,False
RCA-01127,160,1,False
RCA-01128,156,1,False
RCA-01129,128,1,False
RCA-01130,178,1,False
RCA-01131,163,1,False
RCA-01132,129,1,False
RCA-01133,127,1,False
RCA-01134,178,1,False
RCA-01135,130,1,False
RCA-01136,164,1,False
RCA-01137,130,1,False
RCA-01138,133,1,False
RCA-01139,157,1,False
RCA-01140,129,1,False
RCA-01141,158,1,False
RCA-01142,164,1,False
RCA-01143,162,1,False
RCA-01144,127,1,False
RCA-01145,162,1,False
RCA-01146,162,1,False
RCA-01147,177,1,False
RCA-01148,136,1,False
RCA-01149,176,1,False
RCA-01150,156,1,False
RCA-01151,152,1,False
RCA-01152,157,1,False
RCA-01153,176,1,False
RCA-01154,128,1,False
RCA-01155,158,1,False
RCA-01156,151,1,False
RCA-01157,173,1,False
RCA-01158,161,1,False
RCA-01159,158,1,False
RCA-01160,127,1,False
RCA-01161,157,1,False
RCA-01162,153,1,False
RCA-01163,160,1,False
RCA-01164,160,1,False
RCA-01165,164,1,False
RCA-01166,126,1,False
RCA-01167,157,1,False
RCA-01168,156,1,False
RCA-01169,130,1,False
RCA-01170,127,1,False
RCA-01171,162,1,False
RCA-01172,130,1,False
RCA-01173,157,1,False
RCA-01174,133,1,False
RCA-01175,130,1,False
RCA-01176,131,1,False
RCA-01177,160,1,False
RCA-01178,158,1,False
RCA-01179,152,1,False
RCA-01180,159,1,False
RCA-01181,126,1,False
RCA-01182,156,1,False
RCA-01183,131,1,False
RCA-01184,162,1,False
RCA-01185,154,1,False
RCA-01186,168,1,False
RCA-01187,123,1,False
RCA-01188,129,1,False
RCA-01189,150,1,False
RCA-01190,157,1,False
RCA-01191,162,1,False
RCA-01192,157,1,False
RCA-01193,130,1,False
RCA-01194,170,1,False
RCA-01195,178,1,False
RCA-01196,178,1,False
RCA-01197,129,1,False
RCA-01198,132,1,False
RCA-01199,127,1,False
RCA-01200,166,1,False
RCA-01201,162,1,False
RCA-01202,155,1,False
RCA-01203,164,1,False
RCA-01204,153,1,False
RCA-01205,137,1,False
RCA-01206,149,1,False
RCA-01207,131,1,False
RCA-01208,170,1,False
RCA-01209,122,1,False
RCA-01210,156,1,False
RCA-01211,136,1,False
RCA-01212,158,1,False
RCA-01213,157,1,False
RCA-01214,161,1,False
RCA-01215,131,1,False
RCA-01216,128,1,False
RCA-01217,172,1,False
RCA-01218,160,1,False
RCA-01219,133,1,False
RCA-01220,132,1,False
RCA-01221,130,1,False
RCA-01222,129,1,False
RCA-01223,157,1,False
RCA-01224,135,1,False
RCA-01225,132,1,False
RCA-01226,128,1,False
RCA-01227,159,1,False
RCA-01228,153,1,False
RCA-01229,129,1,False
RCA-01230,129,1,False
RCA-01231,128,1,False
RCA-01232,159,1,False
RCA-01233,155,1,False
RCA-01234,162,1,False
RCA-01235,131,1,False
RCA-01236,129,1,False
RCA-01237,126,1,False
RCA-01238,151,1,False
RCA-01239,129,1,False
RCA-01240,132,1,False
RCA-01241,161,1,False
RCA-01242,157,1,False
RCA-01243,135,1,False
RCA-01244,158,1,False
RCA-01245,153,1,False
RCA-01246,126,1,False
RCA-01247,131,1,False
RCA-01248,176,1,False
RCA-01249,131,1,False
RCA-01250,156,1,False
RCA-01251,133,1,False
RCA-01252,170,1,False
RCA-01253,155,1,False
RCA-01254,156,1,False
RCA-01255,156,1,False
RCA-01256,128,1,False
RCA-01257,158,1,False
RCA-01258,136,1,False
RCA-01259,156,1,False
RCA-01260,173,1,False
RCA-01261,135,1,False
RCA-01262,154,1,False
RCA-01263,173,1,False
RCA-01264,158,1,False
RCA-01265,131,1,False
RCA-01266,126,1,False
RCA-01267,158,1,False
RCA-01268,176,1,False
RCA-01269,175,1,False
RCA-01270,129,1,False
RCA-01271,129,1,False
RCA-01272,169,1,False
RCA-01273,130,1,False
RCA-01274,157,1,False
RCA-01275,131,1,False
RCA-01276,127,1,False
RCA-01277,157,1,False
RCA-01278,132,1,False
RCA-01279,154,1,False
RCA-01280,128,1,False
RCA-01281,133,1,False
RCA-01282,133,1,False
RCA-01283,151,1,False
RCA-01284,127,1,False
RCA-01285,162,1,False
RCA-01286,154,1,False
RCA-01287,182,1,False
RCA-01288,159,1,False
RCA-01289,135,1,False
RCA-01290,130,1,False
RCA-01291,175,1,False
RCA-01292,162,1,False
RCA-01293,177,1,False
RCA-01294,158,1,False
RCA-01295,127,1,False
RCA-01296,135,1,False
RCA-01297,168,1,False
RCA-01298,130,1,False
RCA-01299,124,1,False
RCA-01300,132,1,False
RCA-01301,156,1,False
RCA-01302,133,1,False
RCA-01303,157,1,False
RCA-01304,130,1,False
RCA-01305,159,1,False
RCA-01306,157,1,False
RCA-01307,187,1,False
RCA-01308,169,1,False
RCA-01309,157,1,False
RCA-01310,134,1,False
RCA-01311,153,1,False
RCA-01312,131,1,False
RCA-01313,160,1,False
RCA-01314,159,1,False
RCA-01315,165,1,False
RCA-01316,130,1,False
RCA-01317,158,1,False
RCA-01318,158,1,False
RCA-01319,129,1,False
RCA-01320,128,1,False
RCA-01321,175,1,False
RCA-01322,152,1,False
RCA-01323,173,1,False
RCA-01324,159,1,False
RCA-01325,150,1,False
RCA-01326,158,1,False
RCA-01327,159,1,False
RCA-01328,155,1,False
RCA-01329,156,1,False
RCA-01330,159,1,False
RCA-01331,139,1,False
RCA-01332,158,1,False
RCA-01333,137,1,False
RCA-01334,131,1,False
RCA-01335,157,1,False
RCA-01336,159,1,False
RCA-01337,171,1,False
RCA-01338,131,1,False
RCA-01339,156,1,False
RCA-01340,130,1,False
RCA-01341,126,1,False
RCA-01342,155,1,False
RCA-01343,131,1,False
RCA-01344,130,1,False
RCA-01345,161,1,False
RCA-01346,154,1,False
RCA-01347,160,1,False
RCA-01348,128,1,False
RCA-01349,132,1,False
RCA-01350,152,1,False
RCA-01351,131,1,False
RCA-01352,151,1,False
RCA-01353,165,1,False
RCA-01354,152,1,False
RCA-01355,159,1,False
RCA-01356,155,1,False
RCA-01357,134,1,False
RCA-01358,127,1,False
RCA-01359,158,1,False
RCA-01360,161,1,False
RCA-01361,161,1,False
RCA-01362,157,1,False
RCA-01363,155,1,False
RCA-01364,131,1,False
RCA-01365,164,1,False
RCA-01366,165,1,False
RCA-01367,163,1,False
RCA-01368,128,1,False
RCA-01369,158,1,False
RCA-01370,154,1,False
RCA-01371,157,1,False
RCA-01372,127,1,False
RCA-01373,167,1,False
RCA-01374,159,1,False
RCA-01375,161,1,False
RCA-01376,154,1,False
RCA-01377,159,1,False
RCA-01378,130,1,False
RCA-01379,157,1,False
RCA-01380,135,1,False
RCA-01381,130,1,False
RCA-01382,178,1,False
RCA-01383,128,1,False
RCA-01384,153,1,False
RCA-01385,135,1,False
RCA-01386,166,1,False
RCA-01387,180,1,False
RCA-01388,157,1,False
RCA-01389,154,1,False
RCA-01390,154,1,False
RCA-01391,170,1,False
RCA-01392,157,1,False
RCA-01393,165,1,False
RCA-01394,130,1,False
RCA-01395,136,1,False
RCA-01396,155,1,False
RCA-01397,163,1,False
RCA-01398,157,1,False
RCA-01399,132,1,False
RCA-01400,181,1,False
RCA-01401,128,1,False
RCA-01402,158,1,False
RCA-01403,124,1,False
RCA-01404,155,1,False
RCA-01405,135,1,False
RCA-01406,157,1,False
RCA-01407,180,1,False
RCA-01408,135,1,False
RCA-01409,155,1,False
RCA-01410,131,1,False
RCA-01411,177,1,False
RCA-01412,160,1,False
RCA-01413,157,1,False
RCA-01414,131,1,False
RCA-01415,130,1,False
RCA-01416,157,1,False
RCA-01417,179,1,False
RCA-01418,133,1,False
RCA-01419,130,1,False
RCA-01420,158,1,False
RCA-01421,156,1,False
RCA-01422,155,1,False
RCA-01423,129,1,False
RCA-01424,157,1,False
RCA-01425,167,1,False
RCA-01426,163,1,False
RCA-01427,153,1,False
RCA-01428,127,1,False
RCA-01429,130,1,False
RCA-01430,148,1,False
RCA-01431,156,1,False
RCA-01432,157,1,False
RCA-01433,159,1,False
RCA-01434,157,1,False
RCA-01435,122,1,False
RCA-01436,156,1,False
RCA-01437,131,1,False
RCA-01438,157,1,False
RCA-01439,153,1,False
RCA-01440,151,1,False
RCA-01441,176,1,False
RCA-01442,155,1,False
RCA-01443,159,1,False
RCA-01444,127,1,False
RCA-01445,162,1,False
RCA-01446,128,1,False
RCA-01447,153,1,False
RCA-01448,153,1,False
RCA-01449,161,1,False
RCA-01450,150,1,False
RCA-01451,164,1,False
RCA-01452,177,1,False
RCA-01453,153,1,False
RCA-01454,131,1,False
RCA-01455,189,1,False
RCA-01456,152,1,False
RCA-01457,155,1,False
RCA-01458,130,1,False
RCA-01459,181,1,False
RCA-01460,162,1,False
RCA-01461,159,1,False
RCA-01462,155,1,False
RCA-01463,156,1,False
RCA-01464,157,1,False
RCA-01465,158,1,False
RCA-01466,160,1,False
RCA-01467,156,1,False
RCA-01468,158,1,False
RCA-01469,129,1,False
RCA-01470,158,1,False
RCA-01471,187,1,False
RCA-01472,157,1,False
RCA-01473,164,1,False
RCA-01474,156,1,False
RCA-01475,160,1,False
RCA-01476,157,1,False
RCA-01477,130,1,False
RCA-01478,130,1,False
RCA-01479,134,1,False
RCA-01480,177,1,False
RCA-01481,132,1,False
RCA-01482,169,1,False
RCA-01483,128,1,False
RCA-01484,154,1,False
RCA-01485,123,1,False
RCA-01486,154,1,False
RCA-01487,128,1,False
RCA-01488,131,1,False
RCA-01489,169,1,False
RCA-01490,153,1,False
RCA-01491,156,1,False
RCA-01492,159,1,False
RCA-01493,133,1,False
RCA-01494,160,1,False
RCA-01495,132,1,False
RCA-01496,153,1,False
RCA-01497,130,1,False
RCA-01498,163,1,False
RCA-01499,133,1,False
RCA-01500,132,1,False
RCA-01501,187,1,False
RCA-01502,160,1,False
RCA-01503,165,1,False
RCA-01504,131,1,False
RCA-01505,132,1,False
RCA-01506,136,1,False
RCA-01507,129,1,False
RCA-01508,125,1,False
RCA-01509,152,1,False
RCA-01510,130,1,False
RCA-01511,163,1,False
RCA-01512,134,1,False
RCA-01513,130,1,False
RCA-01514,161,1,False
RCA-01515,165,1,False
RCA-01516,171,1,False
RCA-01517,158,1,False
RCA-01518,167,1,False
RCA-01519,166,1,False
RCA-01520,154,1,False
RCA-01521,158,1,False
RCA-01522,162,1,False
RCA-01523,156,1,False
RCA-01524,128,1,False
RCA-01525,182,1,False
RCA-01526,156,1,False
RCA-01527,161,1,False
RCA-01528,153,1,False
RCA-01529,154,1,False
RCA-01530,155,1,False
RCA-01531,130,1,False
RCA-01532,154,1,False
RCA-01533,135,1,False
RCA-01534,130,1,False
RCA-01535,158,1,False
RCA-01536,128,1,False
RCA-01537,158,1,False
RCA-01538,156,1,False
RCA-01539,150,1,False
RCA-01540,156,1,False
RCA-01541,137,1,False
RCA-01542,162,1,False
RCA-01543,157,1,False
RCA-01544,155,1,False
RCA-01545,167,1,False
RCA-01546,136,1,False
RCA-01547,156,1,False
RCA-01548,158,1,False
RCA-01549,152,1,False
RCA-01550,159,1,False
RCA-01551,130,1,False
RCA-01552,156,1,False
RCA-01553,160,1,False
RCA-01554,158,1,False
RCA-01555,163,1,False
RCA-01556,129,1,False
RCA-01557,177,1,False
RCA-01558,157,1,False
RCA-01559,133,1,False
RCA-01560,154,1,False
RCA-01561,157,1,False
RCA-01562,162,1,False
RCA-01563,182,1,False
RCA-01564,161,1,False
RCA-01565,128,1,False
RCA-01566,157,1,False
RCA-01567,131,1,False
RCA-01568,126,1,False
RCA-01569,153,1,False
RCA-01570,134,1,False
RCA-01571,129,1,False
RCA-01572,136,1,False
RCA-01573,157,1,False
RCA-01574,174,1,False
RCA-01575,128,1,False
RCA-01576,149,1,False
RCA-01577,129,1,False
RCA-01578,131,1,False
RCA-01579,160,1,False
RCA-01580,129,1,False
RCA-01581,177,1,False
RCA-01582,158,1,False
RCA-01583,148,1,False
RCA-01584,156,1,False
RCA-01585,159,1,False
RCA-01586,126,1,False
RCA-01587,171,1,False
RCA-01588,157,1,False
RCA-01589,167,1,False
RCA-01590,167,1,False
RCA-01591,153,1,False
RCA-01592,173,1,False
RCA-01593,153,1,False
RCA-01594,153,1,False
RCA-01595,173,1,False
RCA-01596,130,1,False
RCA-01597,158,1,False
RCA-01598,131,1,False
RCA-01599,123,1,False
RCA-01600,132,1,False
RCA-01601,172,1,False
RCA-01602,133,1,False
RCA-01603,189,1,False
RCA-01604,156,1,False
RCA-01605,130,1,False
RCA-01606,124,1,False
RCA-01607,163,1,False
RCA-01608,153,1,False
RCA-01609,167,1,False
RCA-01610,131,1,False
RCA-01611,158,1,False
RCA-01612,127,1,False
RCA-01613,154,1,False
RCA-01614,157,1,False
RCA-01615,130,1,False
RCA-01616,153,1,False
RCA-01617,155,1,False
RCA-01618,132,1,False
RCA-01619,133,1,False
RCA-01620,156,1,False
RCA-01621,156,1,False
RCA-01622,161,1,False
RCA-01623,156,1,False
RCA-01624,170,1,False
RCA-01625,153,1,False
RCA-01626,152,1,False
RCA-01627,153,1,False
RCA-01628,161,1,False
RCA-01629,137,1,False
RCA-01630,127,1,False
RCA-01631,158,1,False
RCA-01632,169,1,False
RCA-01633,161,1,False
RCA-01634,157,1,False
RCA-01635,154,1,False
RCA-01636,160,1,False
RCA-01637,174,1,False
RCA-01638,131,1,False
RCA-01639,130,1,False
RCA-01640,132,1,False
RCA-01641,130,1,False
RCA-01642,124,1,False
RCA-01643,163,1,False
RCA-01644,128,1,False
RCA-01645,156,1,False
RCA-01646,158,1,False
RCA-01647,156,1,False
RCA-01648,148,1,False
RCA-01649,164,1,False
RCA-01650,154,1,False
RCA-01651,131,1,False
RCA-01652,164,1,False
RCA-01653,138,1,False
RCA-01654,178,1,False
RCA-01655,161,1,False
RCA-01656,127,1,False
RCA-01657,175,1,False
RCA-01658,132,1,False
RCA-01659,155,1,False
RCA-01660,154,1,False
RCA-01661,131,1,False
RCA-01662,127,1,False
RCA-01663,135,1,False
RCA-01664,170,1,False
RCA-01665,166,1,False
RCA-01666,158,1,False
RCA-01667,159,1,False
RCA-01668,165,1,False
RCA-01669,128,1,False
RCA-01670,170,1,False
RCA-01671,152,1,False
RCA-01672,167,1,False
RCA-01673,155,1,False
RCA-01674,130,1,False
RCA-01675,158,1,False
RCA-01676,130,1,False
RCA-01677,157,1,False
RCA-01678,172,1,False
RCA-01679,161,1,False
RCA-01680,163,1,False
RCA-01681,127,1,False
RCA-01682,172,1,False
RCA-01683,176,1,False
RCA-01684,129,1,False
RCA-01685,177,1,False
RCA-01686,130,1,False
RCA-01687,158,1,False
RCA-01688,154,1,False
RCA-01689,130,1,False
RCA-01690,132,1,False
RCA-01691,131,1,False
RCA-01692,128,1,False
RCA-01693,131,1,False
RCA-01694,153,1,False
RCA-01695,169,1,False
RCA-01696,156,1,False
RCA-01697,153,1,False
RCA-01698,152,1,False
RCA-01699,131,1,False
RCA-01700,128,1,False
RCA-01701,131,1,False
RCA-01702,170,1,False
RCA-01703,129,1,False
RCA-01704,156,1,False
RCA-01705,156,1,False
RCA-01706,132,1,False
RCA-01707,172,1,False
RCA-01708,180,1,False
RCA-01709,166,1,False
RCA-01710,132,1,False
RCA-01711,130,1,False
RCA-01712,127,1,False
RCA-01713,158,1,False
RCA-01714,133,1,False
RCA-01715,167,1,False
RCA-01716,162,1,False
RCA-01717,133,1,False
RCA-01718,169,1,False
RCA-01719,127,1,False
RCA-01720,166,1,False
RCA-01721,152,1,False
RCA-01722,125,1,False
RCA-01723,159,1,False
RCA-01724,156,1,False
RCA-01725,128,1,False
RCA-01726,130,1,False
RCA-01727,131,1,False
RCA-01728,168,1,False
RCA-01729,156,1,False
RCA-01730,174,1,False
RCA-01731,156,1,False
RCA-01732,175,1,False
RCA-01733,156,1,False
RCA-01734,172,1,False
RCA-01735,132,1,False
RCA-01736,129,1,False
RCA-01737,133,1,False
RCA-01738,156,1,False
RCA-01739,157,1,False
RCA-01740,171,1,False
RCA-01741,133,1,False
RCA-01742,131,1,False
RCA-01743,129,1,False
RCA-01744,126,1,False
RCA-01745,173,1,False
RCA-01746,150,1,False
RCA-01747,168,1,False
RCA-01748,150,1,False
RCA-01749,177,1,False
RCA-01750,132,1,False
RCA-01751,124,1,False
RCA-01752,132,1,False
RCA-01753,128,1,False
RCA-01754,137,1,False
RCA-01755,130,1,False
RCA-01756,157,1,False
RCA-01757,131,1,False
RCA-01758,163,1,False
RCA-01759,155,1,False
RCA-01760,152,1,False
RCA-01761,156,1,False
RCA-01762,157,1,False
RCA-01763,159,1,False
RCA-01764,129,1,False
RCA-01765,179,1,False
RCA-01766,130,1,False
RCA-01767,154,1,False
RCA-01768,155,1,False
RCA-01769,163,1,False
RCA-01770,127,1,False
RCA-01771,175,1,False
RCA-01772,155,1,False
RCA-01773,156,1,False
RCA-01774,168,1,False
RCA-01775,158,1,False
RCA-01776,162,1,False
RCA-01777,156,1,False
RCA-01778,160,1,False
RCA-01779,165,1,False
RCA-01780,128,1,False
RCA-01781,132,1,False
RCA-01782,129,1,False
RCA-01783,169,1,False
RCA-01784,170,1,False
RCA-01785,167,1,False
RCA-01786,159,1,False
RCA-01787,125,1,False
RCA-01788,153,1,False
RCA-01789,155,1,False
RCA-01790,131,1,False
RCA-01791,161,1,False
RCA-01792,152,1,False
RCA-01793,128,1,False
RCA-01794,168,1,False
RCA-01795,160,1,False
RCA-01796,154,1,False
RCA-01797,173,1,False
RCA-01798,153,1,False
RCA-01799,126,1,False
RCA-01800,133,1,False
RCA-01801,166,1,False
RCA-01802,164,1,False
RCA-01803,169,1,False
RCA-01804,164,1,False
RCA-01805,168,1,False
RCA-01806,125,1,False
RCA-01807,131,1,False
RCA-01808,168,1,False
RCA-01809,154,1,False
RCA-01810,131,1,False
RCA-01811,155,1,False
RCA-01812,153,1,False
RCA-01813,136,1,False
RCA-01814,167,1,False
RCA-01815,155,1,False
RCA-01816,171,1,False
RCA-01817,134,1,False
RCA-01818,181,1,False
RCA-01819,166,1,False
RCA-01820,157,1,False
RCA-01821,132,1,False
RCA-01822,170,1,False
RCA-01823,154,1,False
RCA-01824,155,1,False
RCA-01825,152,1,False
RCA-01826,162,1,False
RCA-01827,127,1,False
RCA-01828,127,1,False
RCA-01829,160,1,False
RCA-01830,182,1,False
RCA-01831,157,1,False
RCA-01832,165,1,False
RCA-01833,173,1,False
RCA-01834,130,1,False
RCA-01835,137,1,False
RCA-01836,156,1,False
RCA-01837,130,1,False
RCA-01838,151,1,False
RCA-01839,155,1,False
RCA-01840,130,1,False
RCA-01841,153,1,False
RCA-01842,166,1,False
RCA-01843,129,1,False
RCA-01844,131,1,False
RCA-01845,129,1,False
RCA-01846,131,1,False
RCA-01847,128,1,False
RCA-01848,129,1,False
RCA-01849,130,1,False
RCA-01850,157,1,False
RCA-01851,131,1,False
RCA-01852,154,1,False
RCA-01853,162,1,False
RCA-01854,130,1,False
RCA-01855,153,1,False
RCA-01856,176,1,False
RCA-01857,127,1,False
RCA-01858,157,1,False
RCA-01859,152,1,False
RCA-01860,128,1,False
RCA-01861,153,1,False
RCA-01862,150,1,False
RCA-01863,161,1,False
RCA-01864,166,1,False
RCA-01865,159,1,False
RCA-01866,162,1,False
RCA-01867,132,1,False
RCA-01868,155,1,False
RCA-01869,154,1,False
RCA-01870,153,1,False
RCA-01871,124,1,False
RCA-01872,150,1,False
RCA-01873,154,1,False
RCA-01874,154,1,False
RCA-01875,126,1,False
RCA-01876,157,1,False
RCA-01877,126,1,False
RCA-01878,128,1,False
RCA-01879,167,1,False
RCA-01880,161,1,False
RCA-01881,173,1,False
RCA-01882,168,1,False
RCA-01883,129,1,False
RCA-01884,156,1,False
RCA-01885,157,1,False
RCA-01886,157,1,False
RCA-01887,164,1,False
RCA-01888,153,1,False
RCA-01889,129,1,False
RCA-01890,175,1,False
RCA-01891,137,1,False
RCA-01892,153,1,False
RCA-01893,166,1,False
RCA-01894,132,1,False
RCA-01895,162,1,False
RCA-01896,165,1,False
RCA-01897,131,1,False
RCA-01898,128,1,False
RCA-01899,129,1,False
RCA-01900,154,1,False
RCA-01901,159,1,False
RCA-01902,173,1,False
RCA-01903,163,1,False
RCA-01904,160,1,False
RCA-01905,174,1,False
RCA-01906,156,1,False
RCA-01907,154,1,False
RCA-01908,133,1,False
RCA-01909,127,1,False
RCA-01910,128,1,False
RCA-01911,129,1,False
RCA-01912,175,1,False
RCA-01913,132,1,False
RCA-01914,168,1,False
RCA-01915,164,1,False
RCA-01916,158,1,False
RCA-01917,158,1,False
RCA-01918,173,1,False
RCA-01919,127,1,False
RCA-01920,161,1,False
RCA-01921,157,1,False
RCA-01922,162,1,False
RCA-01923,154,1,False
RCA-01924,157,1,False
RCA-01925,132,1,False
RCA-01926,129,1,False
RCA-01927,157,1,False
RCA-01928,140,1,False
RCA-01929,127,1,False
RCA-01930,173,1,False
RCA-01931,132,1,False
RCA-01932,162,1,False
RCA-01933,167,1,False
RCA-01934,129,1,False
RCA-01935,128,1,False
RCA-01936,127,1,False
RCA-01937,133,1,False
RCA-01938,177,1,False
RCA-01939,153,1,False
RCA-01940,161,1,False
RCA-01941,135,1,False
RCA-01942,132,1,False
RCA-01943,127,1,False
RCA-01944,159,1,False
RCA-01945,137,1,False
RCA-01946,164,1,False
RCA-01947,164,1,False
RCA-01948,130,1,False
RCA-01949,156,1,False
RCA-01950,128,1,False
RCA-01951,157,1,False
RCA-01952,153,1,False
RCA-01953,129,1,False
RCA-01954,160,1,False
RCA-01955,179,1,False
RCA-01956,172,1,False
RCA-01957,159,1,False
RCA-01958,159,1,False
RCA-01959,158,1,False
RCA-01960,147,1,False
RCA-01961,166,1,False
RCA-01962,147,1,False
RCA-01963,133,1,False
RCA-01964,155,1,False
RCA-01965,128,1,False
RCA-01966,161,1,False
RCA-01967,150,1,False
RCA-01968,161,1,False
RCA-01969,172,1,False
RCA-01970,162,1,False
RCA-01971,157,1,False
RCA-01972,154,1,False
RCA-01973,133,1,False
RCA-01974,130,1,False
RCA-01975,170,1,False
RCA-01976,133,1,False
RCA-01977,137,1,False
RCA-01978,127,1,False
RCA-01979,153,1,False
RCA-01980,169,1,False
RCA-01981,128,1,False
RCA-01982,133,1,False
RCA-01983,131,1,False
RCA-01984,127,1,False
RCA-01985,127,1,False
RCA-01986,179,1,False
RCA-01987,158,1,False
RCA-01988,140,1,False
RCA-01989,134,1,False
RCA-01990,153,1,False
RCA-01991,130,1,False
RCA-01992,162,1,False
RCA-01993,132,1,False
RCA-01994,154,1,False
RCA-01995,128,1,False
RCA-01996,159,1,False
RCA-01997,155,1,False
RCA-01998,130,1,False
RCA-01999,135,1,False
RCA-02000,157,1,False
RCA-02001,158,1,False
RCA-02002,157,1,False
RCA-02003,157,1,False
RCA-02004,168,1,False
RCA-02005,127,1,False
RCA-02006,180,1,False
RCA-02007,163,1,False
RCA-02008,158,1,False
RCA-02009,164,1,False
RCA-02010,157,1,False
RCA-02011,156,1,False
RCA-02012,156,1,False
RCA-02013,131,1,False
RCA-02014,155,1,False
RCA-02015,159,1,False
RCA-02016,127,1,False
RCA-02017,128,1,False
RCA-02018,131,1,False
RCA-02019,129,1,False
RCA-02020,130,1,False
RCA-02021,171,1,False
RCA-02022,163,1,False
RCA-02023,153,1,False
RCA-02024,155,1,False
RCA-02025,131,1,False
RCA-02026,165,1,False
RCA-02027,124,1,False
RCA-02028,158,1,False
RCA-02029,130,1,False
RCA-02030,176,1,False
RCA-02031,139,1,False
RCA-02032,155,1,False
RCA-02033,156,1,False
RCA-02034,159,1,False
RCA-02035,132,1,False
RCA-02036,131,1,False
RCA-02037,159,1,False
RCA-02038,156,1,False
RCA-02039,128,1,False
RCA-02040,172,1,False
RCA-02041,129,1,False
RCA-02042,160,1,False
RCA-02043,157,1,False
RCA-02044,156,1,False
RCA-02045,128,1,False
RCA-02046,158,1,False
RCA-02047,156,1,False
RCA-02048,158,1,False
RCA-02049,133,1,False
RCA-02050,129,1,False
RCA-02051,158,1,False
RCA-02052,155,1,False
RCA-02053,130,1,False
RCA-02054,136,1,False
RCA-02055,158,1,False
RCA-02056,128,1,False
RCA-02057,154,1,False
RCA-02058,123,1,False
RCA-02059,158,1,False
RCA-02060,161,1,False
RCA-02061,156,1,False
RCA-02062,165,1,False
RCA-02063,159,1,False
RCA-02064,179,1,False
RCA-02065,128,1,False
RCA-02066,158,1,False
RCA-02067,130,1,False
RCA-02068,154,1,False
RCA-02069,127,1,False
RCA-02070,157,1,False
RCA-02071,128,1,False
RCA-02072,154,1,False
RCA-02073,128,1,False
RCA-02074,131,1,False
RCA-02075,178,1,False
RCA-02076,134,1,False
RCA-02077,173,1,False
RCA-02078,154,1,False
RCA-02079,158,1,False
RCA-02080,161,1,False
RCA-02081,152,1,False
RCA-02082,152,1,False
RCA-02083,128,1,False
RCA-02084,153,1,False
RCA-02085,131,1,False
RCA-02086,160,1,False
RCA-02087,169,1,False
RCA-02088,128,1,False
RCA-02089,130,1,False
RCA-02090,153,1,False
RCA-02091,155,1,False
RCA-02092,155,1,False
RCA-02093,155,1,False
RCA-02094,160,1,False
RCA-02095,138,1,False
RCA-02096,174,1,False
RCA-02097,175,1,False
RCA-02098,166,1,False
RCA-02099,158,1,False
RCA-02100,157,1,False
RCA-02101,162,1,False
RCA-02102,127,1,False
RCA-02103,156,1,False
RCA-02104,127,1,False
RCA-02105,158,1,False
RCA-02106,159,1,False
RCA-02107,131,1,False
RCA-02108,157,1,False
RCA-02109,150,1,False
RCA-02110,158,1,False
RCA-02111,155,1,False
RCA-02112,160,1,False
RCA-02113,129,1,False
RCA-02114,124,1,False
RCA-02115,126,1,False
RCA-02116,133,1,False
RCA-02117,171,1,False
RCA-02118,159,1,False
RCA-02119,131,1,False
RCA-02120,131,1,False
RCA-02121,150,1,False
RCA-02122,157,1,False
RCA-02123,162,1,False
RCA-02124,165,1,False
RCA-02125,179,1,False
RCA-02126,156,1,False
RCA-02127,128,1,False
RCA-02128,129,1,False
RCA-02129,179,1,False
RCA-02130,126,1,False
RCA-02131,158,1,False
RCA-02132,152,1,False
RCA-02133,131,1,False
RCA-02134,162,1,False
RCA-02135,161,1,False
RCA-02136,164,1,False
RCA-02137,162,1,False
RCA-02138,159,1,False
RCA-02139,153,1,False
RCA-02140,159,1,False
RCA-02141,125,1,False
RCA-02142,170,1,False
RCA-02143,165,1,False
RCA-02144,129,1,False
RCA-02145,156,1,False
RCA-02146,131,1,False
RCA-02147,160,1,False
RCA-02148,130,1,False
